串口报文:
2023-06-03 00:01:10,0.88,272.33,22.16,0,20.35896,98.49035,947.2,12.70,21.15,20.38,98.50,947.20,1.99,291.90,2.16,289.70,0.0,0.0;
2023-06-03 00:02:10,1.69,289.23,22.11,0,20.20375,98.58942,947.2,12.73,21.15,20.35,98.60,947.20,1.25,287.60,2.16,289.70,0.0,0.0;
2023-06-03 00:03:10,1.76,266.25,22.18,0,20.36537,98.65851,947.19,12.68,21.15,20.36,98.60,947.19,1.25,287.60,2.16,289.70,0.0,0.1;
2023-06-03 00:04:10,1.96,274.05,22.17,0,20.52373,98.52616,947.17,12.74,21.15,20.52,98.50,947.17,1.88,277.10,2.16,289.70,0.0,0.1;
2023-06-03 00:05:10,2.22,283.17,22.16,0,20.36961,98.49116,5,12.69,21.15,20.36,98.70,947.15,1.88,277.10,2.16,289.70,0.0,0.1;
2023-06-03 00:06:10,2.25,292.36,22,0,20.51619,98.59251,5,12.70,21.15,20.36,98.60,947.15,2.23,282.90,2.16,289.70,0.0,0.1;
2023-06-03 00:07:10,1.58,306.19,22.13,0,20.35591,98.62508,3,12.73,21.15,20.53,98.50,947.13,2.23,282.90,2.16,289.70,0.0,0.1;
2023-06-03 00:08:10,0.97,314.08,22.11,0,20.37785,98.62778,2,12.69,21.15,20.37,98.60,947.12,1.44,294.50,2.16,289.70,0.0,0.1;
2023-06-03 00:09:10,2,298.53,22.15,0,20.37334,98.49178,1,12.73,21.15,20.36,98.60,947.11,1.44,294.50,2.16,289.70,0.0,0.2;
2023-06-03 00:10:10,1.52,289.56,21.98,0,20.3539,98.58897,947.12,12.74,21.15,20.21,98.50,947.11,1.44,307.50,1.65,289.70,0.0,0.2;
2023-06-03 00:11:10,1.46,322.13,22.05,0,20.33504,98.45154,0,12.73,21.15,20.34,98.50,947.10,1.44,307.50,1.65,289.70,0.0,0.2;
2023-06-03 00:12:10,1.32,303,22.13,0,20.19548,98.55519,947.1,12.67,21.15,20.34,98.60,947.10,1.50,303.40,1.65,289.70,0.0,0.2;
2023-06-03 00:13:10,1.14,308.45,22.07,0,20.19136,98.62114,947.08,12.69,21.15,20.20,98.60,947.08,1.50,303.40,1.65,289.70,0.0,0.4;
2023-06-03 00:14:10,1.7,307.09,22.08,0,20.4843,98.58714,947.08,12.73,21.15,20.17,98.50,947.08,1.25,305.80,1.65,289.70,0.0,0.6;
2023-06-03 00:15:10,0.95,343.38,22.17,0,20.33955,98.48709,947.08,12.72,21.15,20.36,98.60,947.08,1.25,305.80,1.65,289.70,0.0,0.6;
2023-06-03 00:16:10,1.37,283.85,22.08,0,20.1841,98.6209,947.1,12.68,21.15,20.35,98.60,947.10,1.29,312.80,1.65,289.70,0.0,0.6;
2023-06-03 00:17:10,1.31,282.33,22.03,0,20.21233,98.62564,947.13,12.72,21.15,20.20,98.50,947.13,1.29,312.80,1.65,289.70,0.0,0.7;
2023-06-03 00:18:10,1.38,302.02,22.03,0,20.2267,98.59426,947.15,12.71,21.15,20.23,98.60,947.15,1.37,297.60,1.65,289.70,0.0,0.7;
2023-06-03 00:19:10,1.66,279.31,22,0,20.23415,98.49406,947.16,12.74,21.15,20.38,98.70,947.16,1.37,297.60,1.65,289.70,0.0,0.7;
2023-06-03 00:20:10,1.21,260.63,22.17,0,20.36531,98.6595,947.16,12.73,21.18,20.35,98.60,947.16,1.45,286.20,1.37,301.10,0.0,0.7;
2023-06-03 00:21:10,0.95,279.63,22.05,0,20.34712,98.65642,5,12.70,21.15,20.21,98.50,947.15,1.45,286.20,1.37,301.10,0.0,0.7;
2023-06-03 00:22:10,1.78,268.63,22.14,0,20.35448,98.52242,3,12.71,21.18,20.49,98.60,947.13,1.26,264.40,1.37,301.10,0.0,0.7;
2023-06-03 00:23:10,1.61,288.47,22.04,0,20.17284,98.65282,1,12.72,21.15,20.18,98.70,947.11,1.26,264.40,1.37,301.10,0.0,0.7;
2023-06-03 00:24:10,1.93,279.96,22.11,0,20.33369,98.65515,0,12.71,21.15,20.35,98.70,947.10,1.58,277.80,1.37,301.10,0.0,0.8;
2023-06-03 00:25:10,1.88,283.05,22.05,0,20.33791,98.55344,0,12.67,21.15,20.32,98.60,947.10,1.58,277.80,1.37,301.10,0.0,0.8;
2023-06-03 00:26:10,1.79,285.15,22.04,0,20.34709,98.52216,947.1,12.68,21.18,20.34,98.70,947.10,1.94,279.90,1.37,301.10,0.0,0.8;
2023-06-03 00:27:10,1.25,273.71,22.03,0,20.50175,98.6587,947.1,12.72,21.15,20.35,98.60,947.10,1.94,279.90,1.37,301.10,0.0,0.8;
2023-06-03 00:28:10,1.72,276.19,22.07,0,20.48848,98.65548,947.09,12.71,21.18,20.21,98.50,947.09,1.69,285.00,1.37,301.10,0.0,0.8;
2023-06-03 00:29:10,1.68,254.03,22.23,0,20.36748,98.52462,947.09,12.72,21.18,20.36,98.60,947.09,1.69,285.00,1.37,301.10,0.0,0.8;
2023-06-03 00:30:10,1.82,256.97,22.22,0,20.35225,98.69109,947.07,12.71,21.15,20.34,98.70,947.07,1.75,274.50,1.65,276.30,0.0,0.8;
2023-06-03 00:31:10,2.98,270.2,22.29,0,20.50999,98.6581,947.05,12.72,21.18,20.34,98.60,947.05,1.75,274.50,1.65,276.30,0.0,0.8;
2023-06-03 00:32:10,3.29,270.35,22.23,0,20.36137,98.59023,947.03,12.68,21.18,20.37,98.60,947.03,2.50,264.20,1.65,276.30,0.0,0.8;
2023-06-03 00:33:10,2.9,262.03,22.21,0,20.36195,98.65892,947.02,12.73,21.18,20.35,98.60,947.02,2.50,264.20,1.65,276.30,0.0,0.8;
2023-06-03 00:34:10,1.92,255.05,22.23,0,20.34221,98.68941,947.02,12.73,21.18,20.50,98.70,947.03,2.56,258.30,1.65,276.30,0.0,0.8;
2023-06-03 00:35:10,2.55,246.95,22.21,0,20.50209,98.55634,947.02,12.70,21.15,20.49,98.60,947.02,2.56,258.30,1.65,276.30,0.0,0.8;
2023-06-03 00:36:10,1.28,267.72,22.26,0,20.48299,98.55411,947,12.72,21.18,20.50,98.60,947.00,2.13,258.30,1.65,276.30,0.0,0.8;
2023-06-03 00:37:10,1.34,262.32,22.26,0,20.49876,98.72483,0,12.69,21.18,20.49,98.60,947.00,2.13,258.30,1.65,276.30,0.0,0.9;
2023-06-03 00:38:10,1.61,242.03,22.21,0,20.34023,98.65526,1,12.72,21.18,20.36,98.60,947.01,1.35,269.50,1.65,276.30,0.0,0.9;
2023-06-03 00:39:10,1.6,254.38,22.26,0,20.31834,98.58397,1,12.69,21.18,20.32,98.70,947.01,1.35,269.50,1.65,276.30,0.0,0.9;
2023-06-03 00:40:10,2.89,264.63,22.19,0,20.17604,98.68618,0,12.72,21.18,20.18,98.60,947.00,2.27,256.70,2.16,261.30,0.0,0.9;
2023-06-03 00:41:20,3.44,270.31,22.35,0,20.47639,98.68726,8,12.75,21.18,20.31,98.60,946.98,2.27,256.70,2.16,261.30,0.0,0.9;
2023-06-03 00:42:20,3.13,254.47,22.14,0,20.33131,98.61899,946.98,12.74,21.18,20.18,98.70,946.98,3.46,262.10,2.16,261.30,0.0,0.9;
2023-06-03 00:43:20,2.06,256.62,22.21,0,20.48451,98.68962,946.99,12.71,21.18,20.34,98.70,946.98,3.46,262.10,2.16,261.30,0.0,0.9;
2023-06-03 00:44:20,2.82,259.81,22.21,0,20.52135,98.72763,946.98,12.68,21.21,20.51,98.50,946.98,2.23,267.00,2.16,261.30,0.0,0.9;
2023-06-03 00:45:20,3.81,269.23,22.21,0,20.35268,98.58974,946.98,12.72,21.21,20.48,98.60,946.98,2.23,267.00,2.16,261.30,0.0,0.9;
2023-06-03 00:46:20,3.76,268.29,22.15,0,20.21031,98.72576,946.99,12.70,21.21,20.49,98.70,946.99,3.14,269.60,2.16,261.30,0.0,0.9;
2023-06-03 00:47:20,3.58,274.64,22.08,0,20.37556,98.72884,946.98,12.67,21.18,20.36,98.60,946.98,3.14,269.60,2.16,261.30,0.0,0.9;
2023-06-03 00:48:20,3.75,280.74,22.08,0,20.36507,98.65944,946.99,12.71,21.21,20.38,98.70,946.99,3.81,274.70,2.16,261.30,0.0,0.9;
2023-06-03 00:49:20,2.77,268.85,22.1,0,20.36363,98.59158,947.02,12.71,21.18,20.36,98.70,947.02,3.81,274.70,2.16,261.30,0.0,0.9;
2023-06-03 00:50:20,3.44,268.33,22.12,0,20.36024,98.72723,947.05,12.71,21.21,20.35,98.60,947.04,2.94,271.70,3.12,269.00,0.0,1.0;
2023-06-03 00:51:20,2.96,262.2,22.11,0,20.49251,98.62334,947.06,12.68,21.21,20.49,98.60,947.06,2.94,271.70,3.12,269.00,0.0,1.0;
2023-06-03 00:52:20,2.13,266.29,22.24,0,20.33675,98.65469,8,12.71,21.18,20.35,98.70,947.08,3.22,261.10,3.12,269.00,0.0,1.0;
2023-06-03 00:53:20,2.48,260.36,22.11,0,20.49934,98.72492,8,12.71,21.21,20.49,98.70,947.08,3.22,261.10,3.12,269.00,0.0,1.0;
2023-06-03 00:54:20,2.94,271.61,22.16,0,20.5201,98.62697,4,12.70,21.21,20.51,98.60,947.04,2.49,269.30,3.12,269.00,0.0,1.0;
2023-06-03 00:55:20,4.56,257.33,22.04,0,20.51793,98.5928,2,12.74,21.21,20.35,98.60,947.02,2.49,269.30,3.12,269.00,0.0,1.0;
2023-06-03 00:56:20,4.84,256.98,22.1,0,20.51561,98.72667,2,12.72,21.21,20.37,98.70,947.02,3.74,258.50,3.12,269.00,0.0,1.0;
2023-06-03 00:57:20,2.96,260.2,22.14,0,20.35844,98.72595,947.04,12.68,21.21,20.37,98.60,947.04,3.74,258.50,3.12,269.00,0.0,1.0;
2023-06-03 00:58:20,3.81,263,22.14,0,20.52321,98.6275,947.03,12.71,21.21,20.52,98.70,947.03,3.78,258.90,3.12,269.00,0.0,1.0;
2023-06-03 00:59:20,2.66,266.06,22.09,0,20.36345,98.59254,947.05,12.69,21.21,20.22,98.70,947.05,3.78,258.90,3.12,269.00,0.0,1.0;
2023-06-03 01:00:20,3.29,260.32,22.21,0,20.51601,98.72772,947.05,12.73,21.21,20.22,98.60,947.05,3.48,259.60,3.34,261.50,0.0,0.0;
2023-06-03 01:01:20,2.69,259.72,22.19,0,20.35289,98.72503,947.06,12.71,21.21,20.19,98.60,947.06,3.48,259.60,3.34,261.50,0.0,0.0;
2023-06-03 01:02:20,3.37,258.73,22.14,0,20.21614,98.72578,947.06,12.68,21.21,20.35,98.60,947.06,3.00,262.50,3.34,261.50,0.0,0.0;
2023-06-03 01:03:20,3.66,273.37,22.29,0,20.36974,98.59359,947.04,12.67,21.21,20.37,98.80,947.04,3.00,262.50,3.34,261.50,0.0,0.0;
2023-06-03 01:04:20,3.86,266.56,22.1,0,20.3632,98.62629,947.02,12.71,21.21,20.36,98.70,947.02,3.62,264.90,3.34,261.50,0.0,0.1;
2023-06-03 01:05:20,3.16,261.23,22.05,0,20.20335,98.75937,947.01,12.68,21.21,20.49,98.80,947.01,3.62,264.90,3.34,261.50,0.0,0.1;
2023-06-03 01:06:20,3.82,264.34,22.04,0,20.22795,98.6273,946.99,12.70,21.21,20.36,98.80,947.01,3.58,263.00,3.34,261.50,0.0,0.1;
2023-06-03 01:07:20,4.89,270.26,22.07,0,20.22484,98.62678,946.96,12.73,21.21,20.37,98.70,946.94,3.58,263.00,3.34,261.50,0.0,0.1;
2023-06-03 01:08:20,4.07,274.94,22.1,0,20.36443,98.76176,946.94,12.71,21.21,20.22,98.60,946.93,4.19,269.50,3.34,261.50,0.0,0.1;
2023-06-03 01:09:20,3.69,285.63,22.19,0,20.21526,98.69279,946.9,12.71,21.21,20.23,98.70,946.91,4.19,269.50,3.34,261.50,0.0,0.1;
2023-06-03 01:10:20,3.14,272.95,22.14,0,20.20943,98.59134,946.9,12.68,21.21,20.20,98.80,946.90,4.20,274.10,3.72,266.80,0.1,0.2;
2023-06-03 01:11:20,4.09,276.01,22.21,0,20.21831,98.6595,946.88,12.71,21.21,20.35,98.70,946.88,4.20,274.10,3.72,266.80,0.0,0.2;
