串口报文:
2023-06-04 00:00:30,3.1,318.59,23.15,0,6.182953,99.30746,950.01,12.83,20.42,6.18,99.30,950.02,3.43,311.30,3.50,308.10,0.0,0.0;
2023-06-04 00:01:30,2.63,301.93,23.38,0,6.038101,99.34086,950.01,12.81,20.42,6.18,99.30,950.02,3.43,311.30,3.50,308.10,0.0,0.0;
2023-06-04 00:02:30,3.79,316.18,23.28,0,6.179535,99.30683,949.99,12.83,20.42,6.18,99.30,950.00,3.21,312.40,3.50,308.10,0.0,0.0;
2023-06-04 00:03:30,3.35,308.2,23.27,0,6.177246,99.17143,950,12.83,20.42,6.18,99.20,950.00,3.21,312.40,3.50,308.10,0.0,0.0;
2023-06-04 00:04:30,2.9,302.81,23.26,0,6.046082,99.20734,950.02,12.83,20.42,6.19,99.20,950.00,3.64,309.10,3.50,308.10,0.0,0.0;
2023-06-04 00:05:30,3.57,310.63,23.36,0,6.04184,99.27392,950.05,12.82,20.42,6.18,99.20,950.04,3.64,309.10,3.50,308.10,0.0,0.0;
2023-06-04 00:06:30,3.48,318.6,23.23,0,6.037186,99.37484,950.06,12.83,20.42,6.18,99.30,950.04,3.18,311.80,3.50,308.10,0.0,0.0;
2023-06-04 00:07:30,2.98,307.62,23.38,0,6.03392,99.34073,950.05,12.83,20.42,6.18,99.30,950.06,3.18,311.80,3.50,308.10,0.0,0.0;
2023-06-04 00:08:30,2.49,307.01,23.32,0,6.177368,99.20529,950.05,12.83,20.42,6.18,99.30,950.06,3.21,315.10,3.50,308.10,0.0,0.0;
2023-06-04 00:09:30,3.42,304.56,23.3,0,6.034439,99.23904,950.05,12.83,20.42,6.18,99.30,950.06,3.21,315.10,3.50,308.10,0.0,0.0;
2023-06-04 00:10:30,3.45,313.59,23.37,0,6.175079,99.27282,950.03,12.82,20.42,6.18,99.20,950.04,3.03,304.00,3.26,310.50,0.0,0.0;
2023-06-04 00:11:30,2.89,322.93,23.3,0,6.176605,99.23898,950.02,12.82,20.42,6.18,99.30,950.02,3.03,304.00,3.26,310.50,0.0,0.0;
2023-06-04 00:12:30,2.51,306.83,23.37,0,6.174896,99.30662,950.02,12.83,20.42,6.03,99.30,950.02,2.93,314.20,3.26,310.50,0.0,0.0;
2023-06-04 00:13:30,2.35,311.94,23.36,0,6.174896,99.34046,950.01,12.83,20.42,6.18,99.40,950.01,2.93,314.20,3.26,310.50,0.0,0.0;
2023-06-04 00:14:30,2.44,309.29,23.39,0,6.032456,99.37427,949.99,12.82,20.42,6.18,99.30,950.00,2.58,305.60,3.26,310.50,0.0,0.0;
2023-06-04 00:15:30,2.76,297.62,23.3,0,6.032456,99.30662,949.98,12.82,20.42,6.18,99.30,950.00,2.58,305.60,3.26,310.50,0.0,0.0;
2023-06-04 00:16:30,2.39,290.11,23.32,0,6.176605,99.20515,949.97,12.83,20.42,6.03,99.20,949.99,2.92,300.50,3.26,310.50,0.0,0.0;
2023-06-04 00:17:30,3.05,310.38,23.29,0,6.174896,99.23898,949.96,12.82,20.42,6.18,99.20,949.98,2.92,300.50,3.26,310.50,0.0,0.0;
2023-06-04 00:18:30,3.12,306.1,23.23,0,6.017838,99.2701,949.96,12.82,20.42,6.01,99.20,949.96,2.97,300.20,3.26,310.50,0.0,0.0;
2023-06-04 00:19:30,3.02,294.4,23.23,0,6.006668,99.36952,949.93,12.83,20.42,6.02,99.20,949.94,2.97,300.20,3.26,310.50,0.0,0.0;
2023-06-04 00:20:30,2.35,301.04,23.21,0,5.888443,99.37399,949.93,12.83,20.42,6.03,99.30,949.92,3.09,305.40,2.90,305.20,0.0,0.0;
2023-06-04 00:21:30,2.78,278.52,23.22,0,5.88913,99.3403,949.93,12.82,20.42,6.03,99.40,949.92,3.09,305.40,2.90,305.20,0.0,0.0;
2023-06-04 00:22:30,4.11,303.89,23.22,0,5.889465,99.20506,949.92,12.82,20.42,6.03,99.40,949.91,2.91,300.10,2.90,305.20,0.0,0.0;
2023-06-04 00:23:30,4.15,296.1,23.11,0,5.889648,99.23892,949.92,12.82,20.42,5.89,99.20,949.92,2.91,300.10,2.90,305.20,0.0,0.0;
2023-06-04 00:24:30,3.52,303.62,23.24,0,5.89978,99.34257,949.91,12.83,20.42,5.76,99.20,949.93,3.39,302.20,2.90,305.20,0.0,0.0;
2023-06-04 00:25:30,4.28,315.08,23.15,0,5.89418,99.3077,949.9,12.82,20.42,5.90,99.30,949.90,3.39,302.20,2.90,305.20,0.0,0.0;
2023-06-04 00:26:30,3.24,309.66,23.26,0,5.892898,99.37482,949.9,12.83,20.42,5.89,99.40,949.89,3.79,308.30,2.90,305.20,0.0,0.0;
2023-06-04 00:27:30,2.97,313.21,23.18,0,5.889786,99.37454,949.91,12.82,20.42,5.89,99.20,949.90,3.79,308.30,2.90,305.20,0.0,0.0;
2023-06-04 00:28:30,3.28,304.51,23.16,0,5.889069,99.30675,949.91,12.82,20.42,5.89,99.20,949.91,3.46,309.20,2.90,305.20,0.0,0.0;
2023-06-04 00:29:30,3.66,319.35,23.06,0,5.890304,99.20522,949.92,12.82,20.42,5.89,99.20,949.92,3.46,309.20,2.90,305.20,0.0,0.0;
2023-06-04 00:30:30,3.39,296.17,23.44,0,5.888474,99.27282,949.92,12.83,20.42,5.89,99.30,949.94,3.55,308.30,3.42,305.60,0.0,0.0;
2023-06-04 00:31:30,3.21,302.9,23.34,0,5.889954,99.37427,949.95,12.82,20.42,5.89,99.40,949.95,3.55,308.30,3.42,305.60,0.0,0.0;
2023-06-04 00:32:30,2.51,302.2,23.28,0,5.889954,99.4081,949.94,12.82,20.42,5.89,99.30,949.95,3.29,304.90,3.42,305.60,0.0,0.0;
2023-06-04 00:33:30,2.46,300.6,23.28,0,5.888352,99.27281,949.93,12.82,20.42,5.89,99.40,949.95,3.29,304.90,3.42,305.60,0.0,0.0;
2023-06-04 00:34:30,2.96,302.2,23.32,0,5.8983,99.20729,949.92,12.83,20.42,5.91,99.30,949.93,2.61,298.10,3.42,305.60,0.0,0.0;
2023-06-04 00:35:30,3.63,299.46,23.16,0,5.892578,99.24006,949.89,12.83,20.42,5.90,99.20,949.90,2.61,298.10,3.42,305.60,0.0,0.0;
2023-06-04 00:36:30,3.04,288.84,23.29,0,5.889694,99.30718,949.89,12.83,20.42,5.89,99.20,949.88,3.37,299.50,3.42,305.60,0.0,0.0;
2023-06-04 00:37:30,1.95,294.81,23.38,0,5.889786,99.37456,949.91,12.82,20.42,5.89,99.30,949.90,3.37,299.50,3.42,305.60,0.0,0.0;
2023-06-04 00:38:30,3.69,296.27,23.3,0,5.887451,99.34059,949.88,12.83,20.42,5.89,99.40,949.89,2.73,295.30,3.42,305.60,0.0,0.0;
2023-06-04 00:39:30,3.54,298.74,23.19,0,5.886994,99.37434,949.89,12.82,20.42,5.89,99.30,949.88,2.73,295.30,3.42,305.60,0.0,0.0;
2023-06-04 00:40:30,3.74,292.97,23.31,0,5.888474,99.3743,949.91,12.83,20.42,5.89,99.30,949.89,3.63,293.50,3.12,298.30,0.0,0.0;
2023-06-04 00:41:30,3.44,281.17,23.25,0,5.901352,99.2755,949.92,12.82,20.42,5.91,99.20,949.91,3.63,293.50,3.12,298.30,0.0,0.0;
2023-06-04 00:42:30,3.54,275.32,23.31,0,5.894043,99.20652,949.92,12.82,20.42,5.75,99.20,949.91,3.72,283.90,3.12,298.30,0.0,0.0;
2023-06-04 00:43:30,3.32,290.12,23.32,0,5.878754,99.27134,949.93,12.83,20.42,5.88,99.40,949.92,3.72,283.90,3.12,298.30,0.0,0.0;
2023-06-04 00:44:30,2.4,286.5,23.45,0,5.879639,99.37297,949.93,12.83,20.42,5.88,99.40,949.95,3.38,289.10,3.12,298.30,0.0,0.0;
2023-06-04 00:45:30,2.9,279,23.36,0,5.760483,99.41078,949.93,12.83,20.42,5.88,99.30,949.95,3.38,289.10,3.12,298.30,0.0,0.0;
2023-06-04 00:46:30,4.07,280.46,23.42,0,5.905792,99.34396,949.92,12.82,20.42,5.91,99.40,949.94,3.09,277.20,3.12,298.30,0.0,0.0;
2023-06-04 00:47:30,3.68,292.02,23.3,0,5.753922,99.27459,949.92,12.82,20.42,5.76,99.40,949.92,3.09,277.20,3.12,298.30,0.0,0.0;
2023-06-04 00:48:30,3.28,278.78,23.42,0,5.749191,99.23988,949.93,12.83,20.42,5.75,99.30,949.93,3.57,284.30,3.12,298.30,0.0,0.0;
2023-06-04 00:49:30,3.55,272.14,20.58,0,5.907318,99.34427,949.94,12.83,20.42,5.89,99.30,949.94,3.57,284.30,3.12,298.30,0.0,0.0;
2023-06-04 00:50:30,3.05,285.52,23.4,0,5.897232,99.37622,949.93,12.83,20.42,5.90,99.30,949.94,3.48,275.40,3.45,282.00,0.0,0.0;
2023-06-04 00:51:30,3.97,264.28,20.55,0,5.893662,99.3076,949.93,12.83,20.42,5.90,99.30,949.94,3.48,275.40,3.45,282.00,0.0,0.0;
2023-06-04 00:52:30,2.74,265.83,20.66,0,5.746964,99.40858,949.92,12.83,20.42,5.75,99.40,949.91,3.30,269.80,3.45,282.00,0.0,0.0;
2023-06-04 00:53:30,2.67,281.39,23.37,0,5.745621,99.37452,949.91,12.83,20.42,5.75,99.40,949.92,3.30,269.80,3.45,282.00,0.0,0.0;
2023-06-04 00:54:30,2.25,255.59,20.62,0,5.744904,99.40821,949.9,12.83,20.42,5.75,99.40,949.91,2.79,271.80,3.45,282.00,0.0,0.0;
