串口报文:
2023-06-15 00:01:10,2.44,34.64,24.88,0,23.24388,78.13082,8,12.70,23.32,23.23,78.26,948.18,2.31,28.09,2.52,29.06,0.0,0.0;
2023-06-15 00:02:10,2.28,34.17,24.8,0,23.40706,77.92997,7,12.69,23.32,23.27,77.93,948.17,2.45,34.04,2.52,29.06,0.0,0.0;
2023-06-15 00:03:10,2.4,37.69,24.81,0,23.27419,78.54051,6,12.70,23.35,23.26,78.44,948.16,2.45,34.04,2.52,29.06,0.0,0.0;
2023-06-15 00:04:10,2.45,40.15,24.81,0,23.26573,77.86322,5,12.72,23.35,23.25,77.90,948.15,2.41,37.31,2.52,29.06,0.0,0.0;
2023-06-15 00:05:10,2.49,43.07,24.76,0,23.41829,78.2019,948.13,12.71,23.35,23.28,78.10,948.13,2.41,37.31,2.52,29.06,0.0,0.0;
2023-06-15 00:06:10,2.49,40.33,24.74,0,23.25978,78.43718,948.12,12.72,23.35,23.27,78.34,948.12,2.45,39.68,2.52,29.06,0.0,0.0;
2023-06-15 00:07:10,2.73,45.44,24.82,0,23.21806,78.22885,948.1,12.69,23.38,23.24,78.37,948.10,2.45,39.68,2.52,29.06,0.0,0.0;
2023-06-15 00:08:10,2.83,47.66,24.83,0,23.24602,77.86062,948.08,12.70,23.38,23.25,77.96,948.08,2.67,44.09,2.52,29.06,0.0,0.0;
2023-06-15 00:09:10,2.74,50.38,24.86,0,23.37907,77.96011,948.08,12.72,23.38,23.24,77.96,948.08,2.67,44.09,2.52,29.06,0.0,0.0;
2023-06-15 00:10:10,2.76,50.77,24.83,0,23.23964,77.58934,948.08,12.70,23.41,23.39,77.62,948.08,2.77,49.77,2.55,40.98,0.0,0.0;
2023-06-15 00:11:10,2.64,51.65,24.77,0,23.40282,77.65806,948.09,12.72,23.41,23.24,77.49,948.09,2.77,49.77,2.55,40.98,0.0,0.0;
2023-06-15 00:12:10,2.59,53.76,24.72,0,23.25243,78.50384,948.1,12.74,23.41,23.24,78.47,948.10,2.69,52.08,2.55,40.98,0.0,0.0;
2023-06-15 00:13:10,2.63,53.59,24.69,0,23.24736,79.0441,948.1,12.68,23.41,23.26,79.01,948.10,2.69,52.08,2.55,40.98,0.0,0.0;
2023-06-15 00:14:10,2.4,51.44,24.63,0,23.24803,79.21323,948.11,12.74,23.41,23.26,79.08,948.11,2.58,53.12,2.55,40.98,0.0,0.0;
2023-06-15 00:15:10,2.4,58.44,24.71,0,23.28145,79.92769,948.1,12.69,23.47,23.27,79.83,948.10,2.58,53.12,2.55,40.98,0.0,0.0;
2023-06-15 00:16:10,2.54,61.26,24.74,0,23.24934,78.8415,948.08,12.72,23.44,23.26,79.15,948.08,2.40,56.88,2.55,40.98,0.0,0.0;
2023-06-15 00:17:10,2.65,64.68,24.81,0,23.24178,76.47395,7,12.72,23.44,23.27,76.85,948.07,2.40,56.88,2.55,40.98,0.0,0.0;
2023-06-15 00:18:10,2.69,63.78,24.62,0,23.27827,76.14053,6,12.67,23.50,23.27,76.17,948.06,2.62,63.50,2.55,40.98,0.0,0.0;
